How to set indices to get last dimension of 3D tensor with tf.tensor_scatter_nd_update?,"<tensorflow>, <tensorflow2.0>",61453006,152,1,2020-04-27T06:36:54.810,2020-04-27T09:56:01.423,"extract,dt,d"
How to create a BERT Layer with Keras?,"<tensorflow>, <deep-learning>, <text-classification>",61467389,1771,0,2020-04-27T19:56:41.720,2020-05-01T15:57:05.633,"create,bert layer,m"
How to remove layer from pre-trained TensorFlow model?,"<tensorflow>, <tensorflow2.0>",61485980,341,0,2020-04-28T17:13:16.323,2020-04-28T18:14:38.693,"delete layer,trained model,m"
Question regarding how to directly apply softmax onto a logits with tf.keras.activation.softmax vs using tf.keras.layers.Softmax,"<tensorflow>, <keras>",61511786,365,0,2020-04-29T21:11:41.723,2020-04-30T01:52:48.433,"create,softmax layer,m"
How to convert NumPy features and labels arrays to TensorFlow Dataset which can be used for model.fit()?,"<python>, <numpy>, <tensorflow>",61538955,677,2,2020-05-01T08:13:50.050,2020-05-01T08:32:30.457,"convert,d,d"
How to use two seperate dataloaders together?,"<deep-learning>, <pytorch>, <tensor>",61562138,101,0,2020-05-02T15:48:33.520,2020-05-03T15:33:24.007,"load data,model,m"
how to keep the values of tensors in each epoch in one layer and pass it to Next epoch in tensorflow,"<python>, <tensorflow>, <neural-network>, <keras-layer>",61603429,251,1,2020-05-04T23:39:07.667,2020-05-05T10:21:02.807,"train,model,t"
How to avoid large memory consume custom loss function in keras,"<python>, <tensorflow>, <keras>, <backend>, <loss-function>",61637515,311,1,2020-05-06T14:17:56.017,2020-05-06T14:44:38.090,"compute,loss,m"
"How to convolute 2d image, tensor depth 3, using Linear Layer? (in PyTorch)","<python>, <deep-learning>, <neural-network>, <pytorch>, <conv-neural-network>",61653090,147,0,2020-05-07T08:21:58.180,2020-05-07T09:52:48.210,"create,linear layer,m"
How to extract activations from dense layer,"<python>, <tensorflow>, <keras>, <nlp>, <conv-neural-network>",61688104,173,2,2020-05-08T21:07:36.703,2020-05-11T19:35:50.833,"get activation,dense layer,m"
How to get padding mask from input ids?,"<pytorch>, <huggingface-transformers>, <torchtext>",61688282,572,1,2020-05-08T21:21:14.943,2020-05-08T21:33:36.140,"pad,d,d"
How to improve neural network through dropout layers?,"<python>, <tensorflow>, <keras>, <neural-network>, <dropout>",61704292,139,1,2020-05-09T21:57:53.547,2020-05-09T22:56:48.087,"create,dropout layer,m"
How to convert tflite_graph.pb to detect.tflite properly,"<python>, <tensorflow>, <object-detection-api>, <tensorflow-lite>",61749548,761,2,2020-05-12T10:37:53.633,2020-05-17T12:00:58.633,"convert,d,d"
How to create binary matrix given indices in tensorflow,"<python>, <tensorflow>",61760680,128,0,2020-05-12T19:48:54.003,2020-05-14T22:59:28.763,"create,dm,d"
How to convert a matrix of torch.tensor to a larger tensor?,"<python>, <pytorch>",61786172,260,0,2020-05-13T22:44:12.080,2020-05-13T23:04:58.940,"convert,dt,d"
How to tokenize input text in android studio to process in NLP model?,"<android>, <tensorflow>, <tensorflow2.0>, <tf.keras>, <tensorflow-lite>",61812244,552,1,2020-05-15T05:17:35.140,2020-05-15T06:39:18.013,"tokenize,d,d"
How to get tensor value in Tensorflow 2.0?,"<tensorflow>, <keras>, <tensorflow2.0>",61813977,557,1,2020-05-15T07:29:13.797,2020-05-15T08:09:18.797,"get content,dt,d"
"How to combine multiple columns containing values -1,0,1 to just one column of vectors with Pandas?","<python>, <pandas>, <tensorflow>, <machine-learning>",61855561,53,1,2020-05-17T17:01:28.603,2020-05-17T17:40:29.497,"combine,d,d"
How to manage the hidden state dims when using pad_sequence?,"<neural-network>, <pytorch>, <lstm>, <padding>, <recurrent-neural-network>",61858738,146,0,2020-05-17T21:01:05.023,2020-05-17T22:25:42.397,"pad,d,d"
"Python Dataset Class + PyTorch Dataloader: Stuck at __getitem__, how to get Index, Label and so on during Testing?","<python>, <machine-learning>, <dataset>, <pytorch>, <dataloader>",61868754,1094,1,2020-05-18T11:40:55.893,2020-05-18T14:37:33.470,"get label,prediction result,p"
How to get gradients in TF 2.2 Eager?,"<python>, <tensorflow>, <keras>, <tensorflow2.0>",61887944,1072,2,2020-05-19T09:42:55.867,2020-05-22T10:00:45.820,"get,gradient,t"
How to use multiple inputs in Tensorflow 2.x Keras Custom Layer?,"<python>, <tensorflow>, <keras>, <layer>",61891181,4296,9,2020-05-19T12:34:25.643,2020-05-19T13:11:37.487,"create,layer,m"
How to set target in cross entropy loss for pytorch multi-class problem,"<machine-learning>, <deep-learning>, <pytorch>, <tensor>, <loss-function>",61904987,1309,1,2020-05-20T04:13:33.727,2020-05-20T05:34:49.250,"compute,loss,m"
How to calculate TF-IDF (using tft.tfidf function) in Tensorflow Transform,"<tensorflow>, <machine-learning>, <nlp>, <tensorflow2.0>, <tf-idf>",61907589,1128,2,2020-05-20T07:39:34.590,2020-05-20T08:17:46.310,"transform,d,d"
How to take mean of all the channels in a layer,"<tensorflow>, <keras>",61912183,128,1,2020-05-20T11:40:37.700,2020-05-20T12:26:07.240,"mean,layer,m"
How to get weight in tflite using c++ api?,<tensorflow-lite>,61930021,544,1,2020-05-21T08:08:51.337,2020-05-26T05:08:22.443,"get,weight,m"
How to mask a 3D tensor with 2D mask and keep the dimensions of original vector?,"<pytorch>, <tensor>",61956893,2520,3,2020-05-22T14:08:56.647,2020-05-22T14:13:34.320,"mask,dt,d"
How to predict more than one value for each sequence in Keras? LSTM Layers,"<python>, <tensorflow>, <keras>",61965110,30,1,2020-05-22T22:56:28.473,2020-05-22T23:03:26.613,"test lstm,layer,p"
In TensorFlow 2.0 how to pass the output of a LSTM model at the previous time-step as input to next time-step?,"<tensorflow>, <lstm>, <recurrent-neural-network>",61980906,225,0,2020-05-24T02:25:54.317,2020-05-27T20:56:22.230,"feed data,lstm layer,m"
How to calculate perplexity for a language model using Pytorch,"<nlp>, <pytorch>, <huggingface-transformers>",61988776,2596,2,2020-05-24T16:14:58.750,2020-05-24T18:25:53.173,"calculate perplexity,metric,e"
How to create an complex128 tensor using tf.range,<tensorflow>,62026001,112,1,2020-05-26T15:42:01.280,2020-06-01T14:35:40.170,"create,dt,d"
How to transform a 2D and index tensors for torch.nn.utils.rnn.pack_sequence,"<python>, <numpy>, <machine-learning>, <pytorch>, <lstm>",62029901,131,0,2020-05-26T19:28:25.510,2020-06-05T18:12:48.253,"transform,dt,d"
how to get the index of the subarray in pytorch?,"<python>, <numpy>, <pytorch>",62047605,137,2,2020-05-27T16:03:37.683,2020-05-28T06:29:51.763,"get index,d,d"
How to write a custom loss function in Keras/Tensorflow that uses loops/iterations with reference numpy code,"<python>, <tensorflow>, <keras>, <pytorch>",62079034,224,1,2020-05-29T05:03:14.807,2020-05-29T10:11:09.143,"compute,loss,m"
How to use matrix-shaped inputs for dense layer in keras?,"<python>, <r>, <tensorflow>, <keras>",62081583,681,1,2020-05-29T08:18:18.480,2020-05-29T18:36:15.573,"input,dense layer,m"
How to create a custom PreprocessingLayer in TF 2.2,"<python>, <tensorflow>, <keras>, <tensorflow2.0>",62095767,2034,3,2020-05-29T23:00:44.667,2020-06-05T06:27:42.377,"create,layer,m"
How to convert List to numpy Array,"<python>, <list>, <numpy>, <tensorflow>, <nlp>",62102576,811,4,2020-05-30T12:40:22.387,2020-06-01T07:29:49.853,"convert,d,d"
How to efficiently find correspondences between two point sets without nested for loop in Pytorch?,"<image-processing>, <computer-vision>, <pytorch>, <tensor>",62113137,25,1,2020-05-31T07:51:28.970,2020-05-31T10:01:45.607,"select,d,d"
Keras: How to one-hot encode logits to match labels for loss function,"<python>, <tensorflow>, <machine-learning>, <keras>",62129733,424,1,2020-06-01T09:59:49.130,2020-06-01T10:17:21.887,"encode,d,d"
Tensorflow (Flask+Python): How to convert Symbolic Tensor to ndarray,"<python>, <tensorflow>, <flask>, <object-detection>, <object-detection-api>",62135813,255,0,2020-06-01T15:45:12.840,2020-06-03T09:48:08.040,"convert,dt,d"
How to efficiently calculate pairwise intersection of nonzero indices in a scipy.csr sparse matrix?,"<python>, <numpy>, <pytorch>, <sparse-matrix>",62155922,275,0,2020-06-02T15:46:47.300,2020-06-03T13:55:10.817,"intersect,d,d"
How to use TimeDistributed layer for predicting sequences of dynamic length? PYTHON 3,"<tensorflow>, <keras>, <lstm>, <autoencoder>, <seq2seq>",62166820,309,1,2020-06-03T06:48:05.357,2020-06-03T07:48:06.200,"test,layer,p"
How to use list as index with pytorch,"<python>, <numpy>, <pytorch>",62228373,357,1,2020-06-06T06:52:50.293,2020-06-06T08:56:21.673,"index,d,d"
How to create a Pytorch network with mixed categorical and continuous matrix input,"<deep-learning>, <neural-network>, <pytorch>, <conv-neural-network>",62242396,1017,0,2020-06-07T07:50:28.437,2020-06-07T13:29:24.230,"create,input layer,m"
How to develop a tf.data object from a generator that only outputs a list of arrays?,"<tensorflow>, <tensorflow-datasets>",62271078,63,1,2020-06-08T20:59:01.937,2020-06-10T08:13:25.737,"convert,d,d"
How to convert `tf.contrib.lookup.index_table_from_file` into Tensorflow v2,"<python>, <tensorflow>, <tensorflow2.0>",62304650,511,2,2020-06-10T13:20:33.820,2020-06-12T16:33:19.853,"convert,d,d"
How to get value to tensor object,"<python>, <tensorflow>, <keras>",62320741,173,0,2020-06-11T09:02:02.527,2020-06-11T13:29:28.733,"get content,dt,d"
How to change shape of 3 Dimensional picture grayscale to 4 Dimensional,"<python>, <numpy>, <tensorflow>, <keras>",62330654,87,1,2020-06-11T18:00:24.673,2020-06-11T18:56:20.483,"reshape,d,d"
How to pad the sequence in tensorflow,"<tensorflow>, <sequence>, <pad>",62342837,256,1,2020-06-12T10:57:31.847,2020-06-12T11:49:45.853,"pad,d,d"
How to access Tensor shape within .map function?,"<python>, <tensorflow>, <tf.data.dataset>",62388524,121,3,2020-06-15T12:46:10.763,2020-06-15T13:44:48.810,"get shape,d,d"
How to skip the current iteration of tf.while_loop()?,"<python>, <tensorflow>, <tensorflow2.0>",62405567,132,2,2020-06-16T09:42:38.307,2020-06-16T11:15:21.927,"skip loop,statement,m"
How to check if a variable exists or not in Tensorflow1.X?,"<python>, <tensorflow>",62411406,123,0,2020-06-16T14:53:12.377,2020-06-16T15:22:30.410,"check exist,d,d"
How to use a layer with gradient but without weight adjustment?,"<optimization>, <pytorch>, <backpropagation>",62487201,89,2,2020-06-20T14:36:40.323,2020-06-20T23:54:47.360,"freeze,layer,m"
How to do Class Activation Mapping in pytorch vgg16 model?,"<tensorflow>, <image-processing>, <pytorch>, <conv-neural-network>, <torch>",62494963,693,2,2020-06-21T06:00:15.523,2020-06-21T06:51:36.497,"create,activation,m"
How to load tensorflow-js weight from express using tf.loadLayersModel()?,"<node.js>, <reactjs>, <express>, <tensorflow>, <tensorflow.js>",62528719,663,-1,2020-06-23T06:38:13.087,2020-06-23T14:30:41.383,"restore,weight,m"
How to use pytorch's cat function for K-Fold Validation (i.e. concatenate a list of pytorch chunks together),"<python>, <deep-learning>, <pytorch>, <k-fold>",62545533,380,0,2020-06-23T23:57:07.690,2020-06-24T00:10:54.623,"use cross-validation,evaluation method,e"
How to implement rescaling in custom DataGenerator?,"<python>, <tensorflow>, <keras>, <data-generation>, <image-preprocessing>",62638558,49,1,2020-06-29T12:50:08.707,2020-06-29T13:55:20.647,"rescale,d,d"
How to initialize a Conv2D layer with predetermined list of kernels in tensorflow/keras?,"<python>, <tensorflow>, <keras>, <convolution>",62650096,815,1,2020-06-30T04:02:02.660,2020-06-30T04:26:12.837,"initialize,convolution layer,m"
how to convert n-hot vectors to multi-labels in tensorflow?,"<python>, <tensorflow>",62675441,48,1,2020-07-01T11:06:11.623,2020-07-01T12:10:49.427,"convert,da,d"
How to perform convolution with constant filter in tensorflow/keras,"<python>, <tensorflow>, <keras>, <conv-neural-network>",62695873,509,1,2020-07-02T11:58:45.320,2020-07-02T13:31:19.993,"create,convolution layer,m"
How to check if TPU is available in Google Colab?,"<tensorflow>, <google-colaboratory>, <tensorflow2.0>, <tpu>",62711603,609,1,2020-07-03T08:38:01.520,2020-07-04T12:42:01.363,"check,tpu,r"
keras how to feed an input variable with the output of my model,"<tensorflow>, <keras>, <keras-layer>, <tf.keras>",62721878,232,0,2020-07-03T19:47:22.340,2020-07-03T21:05:07.517,"feed data,dv,d"
How to migrate Dense layers from Tensorflow 1 to Tensorflow 2?,"<python>, <tensorflow>, <keras>",62746529,63,0,2020-07-05T21:28:49.733,2020-07-06T00:40:18.010,"convert,dense layer,m"
How to get a specific sample from pytorch DataLoader?,<pytorch>,62759281,2690,3,2020-07-06T15:25:13.677,2020-07-06T15:45:40.783,"load data,model,m"
How to wrap a frozen Tensoflow graph in a Keras Lambda layer in TF2?,"<python>, <tensorflow>, <keras>, <tensorflow2.0>",62813644,300,3,2020-07-09T11:18:08.533,2020-07-09T14:21:59.267,"create,lambda layer,m"
How to split spark DataFrame into numpy arrays to use them as tensorflow's convolutional neural network inputs?,"<python>, <numpy>, <tensorflow>, <pyspark>, <conv-neural-network>",62859581,197,0,2020-07-12T09:54:26.083,2020-07-12T10:50:35.777,"split,d,d"
How to create a balancing cycling iterator in PyTourch?,"<python>, <pytorch>",62878940,104,0,2020-07-13T15:19:09.957,2020-07-14T21:05:22.030,"iterate,d,d"
how to feed multi-array data to a model?,"<python>, <tensorflow2.0>",62890389,43,1,2020-07-14T07:49:59.393,2020-07-23T08:02:28.263,"feed data,model,m"
How to create a conv1d for an array of multiple dimensions,"<tensorflow>, <keras>, <tf.keras>",62910268,122,1,2020-07-15T08:05:00.553,2020-07-15T08:19:30.330,"create,convolution layer,m"
How to implement custom output layer with dynamic shape in Keras?,"<python>, <tensorflow>, <keras>, <object-detection>, <yolo>",62938074,319,1,2020-07-16T15:26:03.630,2020-07-20T13:25:19.080,"create,rnn layer,m"
How to add attention layer to a Bi-LSTM,"<python-3.x>, <tensorflow>, <machine-learning>, <keras>, <nlp>",62948332,4521,14,2020-07-17T06:28:31.163,2020-07-17T07:26:30.837,"add attention layer,lstm model,m"
How to get count number of equal elements in two torch tensors that also equal a specific value,"<pytorch>, <tensor>",62952728,2115,0,2020-07-17T11:08:14.397,2020-07-17T11:54:12.397,"get count,dt,d"
How to flatten a tensor with placeholder which is not in the first dimension?,"<python>, <tensorflow>",63021442,58,0,2020-07-21T19:07:52.640,2020-07-21T19:41:52.760,"flatten,dt,d"
Tensorflow 2: How to use stack of dense layers in keras functional API?,"<python-3.x>, <tensorflow>, <machine-learning>, <keras>, <deep-learning>",63072898,344,1,2020-07-24T11:45:39.223,2020-07-24T12:10:09.040,"stack,dense layer,m"
How to create a 1D sparse tensors from given list of indices and values?,"<pytorch>, <sparse-matrix>",63076260,398,1,2020-07-24T15:01:06.860,2020-07-24T18:41:20.500,"create sparse,dt,d"
How to correctly organize Tensorflow model layers?,"<python>, <tensorflow>, <keras>, <neural-network>, <artificial-intelligence>",63078284,215,0,2020-07-24T17:06:55.107,2020-07-24T17:17:12.080,"connect,layer,m"
How to scale target values of a Keras autoencoder model using a sklearn pipeline?,"<python>, <tensorflow>, <machine-learning>, <keras>, <scikit-learn>",63094847,719,7,2020-07-26T00:13:26.443,2020-07-30T08:44:56.507,"scale,autoencoder layer,m"
How to get input tensor shape of an unknown PyTorch model,"<python>, <machine-learning>, <deep-learning>, <pytorch>, <onnx>",63131273,2483,2,2020-07-28T09:42:16.207,2020-07-28T11:35:52.787,"get shape,dt,d"
How to get Graph (or GraphDef) from a given Model?,"<python>, <c++>, <tensorflow>, <keras>, <model>",63181951,2147,2,2020-07-30T21:57:07.300,2020-07-31T10:19:33.497,"display,model,v"
How to add a convolutional layer in the shortcut connection using functional API in Keras?,"<tensorflow>, <keras>, <deep-learning>, <conv-neural-network>",63194311,249,1,2020-07-31T14:58:52.110,2020-07-31T15:32:54.440,"create,convolution layer,m"
How to remove layers from a keras model in order to use as baseline for creating another model,"<python>, <tensorflow>, <keras>, <google-aiy>",63202651,381,1,2020-08-01T07:02:23.253,2020-08-08T05:54:58.933,"delete,layer,m"
How to access tensor shape inside map function,"<tensorflow>, <tensorflow2.x>, <tf.data.dataset>",63207282,308,0,2020-08-01T16:06:14.053,2020-08-02T00:19:35.183,"get shape,dt,d"
How to broadcast along batch dimension with Tensorflow functional API?,"<python>, <tensorflow>",63211206,151,1,2020-08-02T00:14:53.470,2020-08-22T15:41:48.807,"get dimension,db,d"
How to access y_true values in custom cost function?,"<tensorflow>, <machine-learning>, <keras>, <deep-learning>, <data-science>",63213366,74,0,2020-08-02T07:16:52.983,2020-08-02T08:55:37.890,"get,loss,t"
How to get intermediate outputs in TF 2.3 Eager with learning_phase?,"<python>, <tensorflow>, <keras>, <tf.keras>, <tensorflow2.x>",63238203,3663,2,2020-08-03T23:20:32.840,2020-08-04T00:24:04.440,"get output,layer,m"
How to get units of a keras layer,"<python>, <tensorflow>, <keras>",63267105,306,1,2020-08-05T14:14:28.770,2020-08-05T14:57:41.627,"get unit,layer,m"
How to use custom loss function for keras,"<python>, <tensorflow>, <machine-learning>, <keras>, <deep-learning>",63278000,384,1,2020-08-06T06:30:29.073,2020-08-06T07:42:15.910,"compute,loss,m"
How to apply kernel regularization in a custom layer in Keras/TensorFlow?,"<python>, <tensorflow>, <machine-learning>, <keras>, <regularized>",63286750,1274,2,2020-08-06T15:21:31.477,2020-08-06T15:37:49.743,"regularize,layer,m"
How to add an additional Conv2DTranspose layer to get 56x56 mask,"<tensorflow>, <keras>, <deep-learning>",63316700,67,0,2020-08-08T14:46:38.530,2020-08-08T14:58:05.853,"create,convolution layer,m"
Any ideas on how to efficiently create this matrix/mask?,"<python>, <numpy>, <pytorch>, <sparse-matrix>",63393651,90,0,2020-08-13T10:56:36.233,2020-08-13T11:20:17.603,"create,dm,d"
How to right shift each row of a matrix?,"<matrix>, <pytorch>, <autograd>",63410108,307,1,2020-08-14T09:23:41.543,2020-08-14T14:50:58.603,"shift,dm,d"
How to pad tensors of different shape to make them of same shape for 2nd dimension,"<python>, <tensorflow>, <keras>, <zero-padding>",63414719,83,1,2020-08-14T14:27:31.017,2020-08-14T15:08:19.730,"pad,dt,d"
How to concatenate two TF-IDF Vectors as well as other features that can be fed into a model?,"<python>, <tensorflow>, <keras>, <scikit-learn>, <tf-idf>",63417829,466,-1,2020-08-14T17:56:12.227,2020-08-17T18:50:58.207,"concatenate,da,d"
how to get a tensorflow tf by index?,"<numpy>, <tensorflow>, <tensorflow2.0>",63480337,206,0,2020-08-19T05:07:59.643,2020-08-19T05:34:44.810,"get index,d,d"
How to join two operations to create a new operation in Tensorflow?,"<python>, <tensorflow>",63492310,31,0,2020-08-19T17:42:18.690,2020-08-19T18:37:57.347,"join,operation,m"
How to make a Keras Dense Layer deal with 3D tensor as input for this Softmax Fully Connected Layer?,"<tensorflow>, <keras>, <deep-learning>, <neural-network>, <tensor>",63507023,1470,2,2020-08-20T14:14:20.180,2020-08-20T18:52:00.963,"create,dense layer,m"
How to manually implement padding for pytorch convolutions,"<python>, <tensorflow>, <pytorch>, <tensorflow2.0>",63508818,1173,1,2020-08-20T15:53:01.103,2020-08-25T05:11:21.720,"pad,convolution layer,m"
How to extract feature vector from single image in Pytorch?,"<python>, <computer-vision>, <pytorch>, <feature-extraction>",63552044,2195,5,2020-08-23T21:11:59.740,2020-08-23T21:43:20.607,"get,da,d"
how to apply mask with boolean_mask to the last dimensions,"<python>, <tensorflow>, <tensorflow2.0>",63554912,209,3,2020-08-24T04:52:48.583,2020-08-24T09:00:50.580,"mask,d,d"
How to concatenate two tensors with different shape in 2d convolution in tensorflow?,"<python>, <tensorflow>, <keras>",63605446,539,2,2020-08-26T20:41:44.867,2020-08-26T22:18:06.707,"concatenate,dt,d"
How to excluded layers weight and only keep the weight I want and predict model by using keras?,"<python>, <tensorflow>, <keras>, <autoencoder>",63623780,171,1,2020-08-27T20:32:27.750,2020-08-27T20:45:41.933,"freeze,weight,p"
How to Find Confusion Matrix and Plot it for Image Classifier in PyTorch,"<python>, <image-processing>, <computer-vision>, <pytorch>, <transfer-learning>",63647547,1088,3,2020-08-29T13:35:19.007,2020-08-29T15:48:30.250,"display confusion matrix,evaluation,v"
how to initialize a Variable tensor for the weight matrix in a keras model?,"<tensorflow>, <keras>, <initialization>, <keras-layer>",63659570,587,0,2020-08-30T16:22:25.527,2020-08-31T00:41:40.800,"initialize,dt,d"
How to use batch size to create a tensor within a custom TensorFlow Layer,"<python>, <tensorflow>, <tensorflow2.0>, <keras-layer>, <tf.keras>",63661719,267,1,2020-08-30T20:13:33.233,2020-08-31T10:51:43.890,"convert,dt,d"
How to handle variable length data for LSTM,"<tensorflow>, <machine-learning>, <deep-learning>, <nlp>, <lstm>",63663399,103,0,2020-08-31T00:31:58.243,2020-08-31T06:48:59.613,"feed data,lstm layer,m"
How to get stable output for torch.nn.Transformer,"<python>, <neural-network>, <pytorch>, <transformer>",63680281,163,0,2020-09-01T01:53:57.893,2020-09-01T05:30:54.580,"get output,transformer layer,m"
How to assign values to a tensor by index?,"<python>, <tensorflow>",63689286,35,1,2020-09-01T14:03:11.100,2020-09-01T14:28:43.537,"assign,dt,d"
How to remove a vector which is specific value from tensor in tensorflow?,"<python>, <tensorflow>, <tensorflow2.0>",63704145,75,2,2020-09-02T11:02:40.113,2020-09-02T11:27:49.890,"remove,da,d"
"How to convert a Tensor with shape (None, 512) into a Tensor with shape (None, 12, 12, 512)","<python>, <tensorflow>, <keras>",63727261,218,2,2020-09-03T15:49:00.893,2020-09-03T17:06:56.980,"convert,dt,d"
How to Efficiently Find the Indices of Max Values in a Multidimensional Array of Matrices using Pytorch and/or Numpy,"<python>, <numpy>, <pytorch>, <max>, <numba>",63749267,971,4,2020-09-05T00:09:02.157,2020-09-05T00:09:02.157,"select,d,d"
How to get columns from 2D tensor list in Pytorch,"<python>, <pytorch>",63810741,770,1,2020-09-09T11:30:59.550,2020-09-09T11:40:21.943,"extract,dt,d"
Tensorflow/Keras: how to get the output of an Input layer by channels?,"<python>, <tensorflow>, <keras>",63877465,217,0,2020-09-14T02:47:52.623,2020-09-14T02:51:48.513,"get output,input layer,m"
How to Update Trainable Variables on My Custom Optimizer Using Tensorflow 2,"<python-3.x>, <optimization>, <tensorflow2.0>, <loss-function>, <cnn>",63878497,521,1,2020-09-14T05:22:45.113,2021-01-06T08:48:16.140,"update,dv,t"
How to create a recurrent connection between 2 layers in Tensorflow/Keras?,"<tensorflow>, <keras>, <recurrent-neural-network>",63899389,133,0,2020-09-15T09:55:24.537,2020-09-18T17:42:06.427,"create,rnn layer,m"
How to reshape to make a 3d input for LSTM?,"<python>, <tensorflow>, <keras>",63957457,123,1,2020-09-18T14:15:15.923,2020-09-18T14:48:03.837,"reshape,d,d"
How to use MCMC sampling on a custom function with TensorFlow Probability,"<tensorflow>, <probability>",63963231,62,0,2020-09-18T21:48:39.317,2020-09-21T15:27:33.000,"statisticize,d,d"
"How to define Kronecker product layer of 2 keras layers of shape (None, 4096) is performed?","<python>, <tensorflow>, <keras>, <multimodal>",63977589,141,0,2020-09-20T09:48:55.747,2020-09-21T10:30:29.973,"create,layer,m"
How to calculate the 3x3 covariance matrix for RGB values across an image dataset?,"<python>, <dataset>, <pytorch>, <covariance-matrix>, <lucid>",64015444,721,3,2020-09-22T18:11:14.493,2020-09-22T18:44:59.050,"covariance,dm,d"
How to compute hessian matrix for all parameters in a network in pytorch?,"<machine-learning>, <pytorch>, <hessian>",64024312,794,6,2020-09-23T08:52:09.910,2020-09-23T12:36:09.343,"hessian matrix,d,d"
How to input single variable at the last layer in keras?,"<python>, <tensorflow>, <keras>",64116920,28,1,2020-09-29T09:39:20.400,2020-09-29T09:48:54.940,"add variable,layer,m"
How to do matrix multiplication with learnable weight in keras?,"<python>, <tensorflow>, <keras>, <matrix-multiplication>",64118353,131,1,2020-09-29T11:08:19.623,2020-09-29T11:27:42.220,"multiply,weight,m"
How to tokenize punctuations using the Tokenizer function tensorflow,"<python>, <tensorflow>, <keras>, <nlp>, <tokenize>",64125019,138,1,2020-09-29T17:53:38.913,2020-09-29T20:46:13.497,"tokenize,d,d"
How to multiply tensors with different shapes/dimensions?,"<tensorflow>, <keras>, <conv-neural-network>, <matrix-multiplication>, <array-broadcasting>",64129397,462,0,2020-09-30T00:36:40.347,2020-09-30T02:44:46.543,"multiply,dt,d"
How to use Keras Multiply() with tf.Variable?,"<tensorflow>, <keras>, <conv-neural-network>, <keras-layer>, <map-function>",64164723,201,0,2020-10-02T00:14:52.907,2020-10-02T01:05:40.483,"multiply,dv,d"
How to create tensorflow RaggedTensor from python list?,"<python>, <tensorflow>, <ragged>",64182698,93,0,2020-10-03T09:29:53.433,2020-10-03T09:30:47.173,"convert,dt,d"
How to pass input data to an existing tensorflow 2.x model in Java?,"<java>, <python>, <tensorflow>",64184509,146,3,2020-10-03T12:53:26.373,2020-10-13T17:44:28.937,"feed data,model,m"
"How to use Grid Search when there are multiple inputs, including a matrix?","<python>, <tensorflow>, <keras>, <grid-search>",64195074,139,1,2020-10-04T13:15:27.073,2020-10-04T13:58:58.990,"find,d,d"
How to get the values of the final layer of a DNN using KERAS?,"<python>, <tensorflow>, <keras>, <layer>",64230745,50,0,2020-10-06T17:15:30.887,2020-10-07T04:28:39.467,"get output layer,dnn model,m"
How to restructure the output tensor of a cnn layer for use by a linear layer in a simple pytorch model,"<python>, <deep-learning>, <pytorch>",64263839,452,2,2020-10-08T13:42:13.383,2020-10-08T14:05:04.693,"create,layer,m"
How to get most probable className from TensorFlow.js in Node,"<javascript>, <node.js>, <tensorflow>, <mobilenet>, <image-classification>",64310972,130,0,2020-10-12T02:34:02.067,2020-10-12T12:53:47.947,"name,layer,m"
How to define the loss function using the output of intermediate layers?,"<python>, <deep-learning>, <pytorch>",64316857,151,0,2020-10-12T11:20:11.047,2020-10-12T11:53:29.070,"compute,loss,m"
How to use TF CTC loss with variable length features and labels,"<tensorflow>, <speech-recognition>, <ctc>",64321779,700,0,2020-10-12T16:34:32.900,2020-10-13T11:15:02.777,"compute,loss,m"
How to mask paddings in LSTM model for speech emotion recognition,"<tensorflow>, <machine-learning>, <keras>, <deep-learning>, <lstm>",64329250,52,0,2020-10-13T05:46:15.050,2020-10-13T07:03:37.280,"mask,lstm layer,m"
How to access layers from a savedModel with tf.keras,"<python>, <tensorflow>, <keras>, <tensorflow2.0>, <tf.keras>",64376223,411,0,2020-10-15T16:47:42.987,2020-10-15T18:06:05.220,"get layer,model,m"
"Tensorflow, how to implement sorting layer","<tensorflow>, <keras>, <deep-learning>, <neural-network>, <keras-layer>",64415908,85,0,2020-10-18T16:54:18.983,2020-10-19T01:52:53.543,"create,sorting layer,m"
How to custom tensorflow loss function with filtering?,"<python>, <tensorflow>, <keras>, <loss-function>",64420297,162,1,2020-10-19T02:19:50.907,2020-10-21T09:09:48.617,"compute,loss,m"
How to pass a numpy.ndarray or keras metrix as a keras input,"<python-3.x>, <tensorflow>, <keras>, <numpy-ndarray>, <tf.keras>",64436372,640,1,2020-10-19T23:26:26.507,2020-10-20T07:21:53.737,"feed data,model,m"
How to create weighted cross entropy loss?,"<python>, <tensorflow>, <keras>, <loss-function>, <cross-entropy>",64452138,738,1,2020-10-20T19:32:29.797,2020-10-20T20:09:33.837,"compute,loss,m"
"How to calculate d/dx[du/dt] in NN w.r.t inputs (x,t) in Keras/Tensorflow?","<python>, <tensorflow>, <machine-learning>, <keras>",64474239,69,0,2020-10-22T02:11:25.537,2021-01-30T13:07:18.613,"create,input layer,m"
How to: TensorFlow-Probability custom loss that ignores NA values (or otherwise masks loss),"<tensorflow>, <tensorflow-probability>",64488600,166,0,2020-10-22T18:43:09.063,2020-10-22T20:31:44.207,"compute,loss,m"
